num_a,num_b,name_a,name_b,same_name_group,domain,length_a,length_b,train_end_a,train_end_b,n_compared,corr,same_recording
50,52,DISTORTEDTkeepForthMARS,DISTORTEDTkeepThirdMARS,False,NASA,11308,11308,3500,3500,3500,0.985272,True
50,103,DISTORTEDTkeepForthMARS,NOISETkeepThirdMARS,False,NASA,11308,11308,3500,3500,3500,0.987872,True
50,156,DISTORTEDTkeepForthMARS,TkeepFifthMARS,False,NASA,11308,11334,3500,3500,3500,0.992322,True
50,157,DISTORTEDTkeepForthMARS,TkeepFirstMARS,False,NASA,11308,11406,3500,3500,3500,0.992322,True
50,159,DISTORTEDTkeepForthMARS,TkeepSecondMARS,False,NASA,11308,11388,3500,3500,3500,0.992322,True
50,160,DISTORTEDTkeepForthMARS,TkeepThirdMARS,False,NASA,11308,11308,3500,3500,3500,0.992322,True
51,52,DISTORTEDTkeepSecondMARS,DISTORTEDTkeepThirdMARS,False,NASA,11388,11308,3500,3500,3500,0.980202,True
51,103,DISTORTEDTkeepSecondMARS,NOISETkeepThirdMARS,False,NASA,11388,11308,3500,3500,3500,0.981886,True
51,156,DISTORTEDTkeepSecondMARS,TkeepFifthMARS,False,NASA,11388,11334,3500,3500,3500,0.986851,True
51,157,DISTORTEDTkeepSecondMARS,TkeepFirstMARS,False,NASA,11388,11406,3500,3500,3500,0.986851,True
51,158,DISTORTEDTkeepSecondMARS,TkeepForthMARS,False,NASA,11388,11308,3500,3500,3500,0.986851,True
51,160,DISTORTEDTkeepSecondMARS,TkeepThirdMARS,False,NASA,11388,11308,3500,3500,3500,0.986851,True
52,156,DISTORTEDTkeepThirdMARS,TkeepFifthMARS,False,NASA,11308,11334,3500,3500,3500,0.992701,True
52,157,DISTORTEDTkeepThirdMARS,TkeepFirstMARS,False,NASA,11308,11406,3500,3500,3500,0.992701,True
52,158,DISTORTEDTkeepThirdMARS,TkeepForthMARS,False,NASA,11308,11308,3500,3500,3500,0.992701,True
52,159,DISTORTEDTkeepThirdMARS,TkeepSecondMARS,False,NASA,11308,11388,3500,3500,3500,0.992701,True
103,156,NOISETkeepThirdMARS,TkeepFifthMARS,False,NASA,11308,11334,3500,3500,3500,0.995292,True
103,157,NOISETkeepThirdMARS,TkeepFirstMARS,False,NASA,11308,11406,3500,3500,3500,0.995292,True
103,158,NOISETkeepThirdMARS,TkeepForthMARS,False,NASA,11308,11308,3500,3500,3500,0.995292,True
103,159,NOISETkeepThirdMARS,TkeepSecondMARS,False,NASA,11308,11388,3500,3500,3500,0.995292,True
156,157,TkeepFifthMARS,TkeepFirstMARS,False,NASA,11334,11406,3500,3500,3500,1.000000,True
156,158,TkeepFifthMARS,TkeepForthMARS,False,NASA,11334,11308,3500,3500,3500,1.000000,True
156,159,TkeepFifthMARS,TkeepSecondMARS,False,NASA,11334,11388,3500,3500,3500,1.000000,True
156,160,TkeepFifthMARS,TkeepThirdMARS,False,NASA,11334,11308,3500,3500,3500,1.000000,True
157,158,TkeepFirstMARS,TkeepForthMARS,False,NASA,11406,11308,3500,3500,3500,1.000000,True
157,159,TkeepFirstMARS,TkeepSecondMARS,False,NASA,11406,11388,3500,3500,3500,1.000000,True
157,160,TkeepFirstMARS,TkeepThirdMARS,False,NASA,11406,11308,3500,3500,3500,1.000000,True
158,159,TkeepForthMARS,TkeepSecondMARS,False,NASA,11308,11388,3500,3500,3500,1.000000,True
158,160,TkeepForthMARS,TkeepThirdMARS,False,NASA,11308,11308,3500,3500,3500,1.000000,True
159,160,TkeepSecondMARS,TkeepThirdMARS,False,NASA,11388,11308,3500,3500,3500,1.000000,True
76,77,DISTORTEDresperation10,DISTORTEDresperation11,False,RESP,195000,195000,48000,58000,5000,0.983693,True
76,82,DISTORTEDresperation10,DISTORTEDresperation4,False,RESP,195000,195250,48000,70000,5000,0.975571,True
76,83,DISTORTEDresperation10,DISTORTEDresperation9,False,RESP,195000,195000,48000,38000,5000,0.976217,True
76,185,DISTORTEDresperation10,resperation11,False,RESP,195000,195000,48000,58000,5000,0.990037,True
76,190,DISTORTEDresperation10,resperation4,False,RESP,195000,195250,48000,70000,5000,0.990037,True
76,191,DISTORTEDresperation10,resperation9,False,RESP,195000,195000,48000,38000,5000,0.990037,True
77,82,DISTORTEDresperation11,DISTORTEDresperation4,False,RESP,195000,195250,58000,70000,5000,0.981609,True
77,83,DISTORTEDresperation11,DISTORTEDresperation9,False,RESP,195000,195000,58000,38000,5000,0.975617,True
77,184,DISTORTEDresperation11,resperation10,False,RESP,195000,195000,58000,48000,5000,0.990424,True
77,190,DISTORTEDresperation11,resperation4,False,RESP,195000,195250,58000,70000,5000,0.990424,True
77,191,DISTORTEDresperation11,resperation9,False,RESP,195000,195000,58000,38000,5000,0.990424,True
78,79,DISTORTEDresperation1,DISTORTEDresperation2,False,RESP,200000,200051,100000,30000,5000,0.982080,True
78,108,DISTORTEDresperation1,NOISEresperation2,False,RESP,200000,200051,100000,30000,5000,0.986588,True
78,187,DISTORTEDresperation1,resperation2,False,RESP,200000,200051,100000,30000,5000,0.991555,True
79,186,DISTORTEDresperation2,resperation1,False,RESP,200051,200000,30000,100000,5000,0.989036,True
80,81,DISTORTEDresperation2,DISTORTEDresperation3,False,RESP,190050,190100,30000,45000,5000,0.978802,True
80,189,DISTORTEDresperation2,resperation3,False,RESP,190050,190100,30000,45000,5000,0.988998,True
81,188,DISTORTEDresperation3,resperation2,False,RESP,190100,190050,45000,30000,5000,0.991035,True
82,83,DISTORTEDresperation4,DISTORTEDresperation9,False,RESP,195250,195000,70000,38000,5000,0.979918,True
82,184,DISTORTEDresperation4,resperation10,False,RESP,195250,195000,70000,48000,5000,0.989828,True
82,185,DISTORTEDresperation4,resperation11,False,RESP,195250,195000,70000,58000,5000,0.989828,True
82,191,DISTORTEDresperation4,resperation9,False,RESP,195250,195000,70000,38000,5000,0.989828,True
83,184,DISTORTEDresperation9,resperation10,False,RESP,195000,195000,38000,48000,5000,0.989582,True
83,185,DISTORTEDresperation9,resperation11,False,RESP,195000,195000,38000,58000,5000,0.989582,True
83,190,DISTORTEDresperation9,resperation4,False,RESP,195000,195250,38000,70000,5000,0.989582,True
108,186,NOISEresperation2,resperation1,False,RESP,200051,200000,30000,100000,5000,0.995079,True
184,185,resperation10,resperation11,False,RESP,195000,195000,48000,58000,5000,1.000000,True
184,190,resperation10,resperation4,False,RESP,195000,195250,48000,70000,5000,1.000000,True
184,191,resperation10,resperation9,False,RESP,195000,195000,48000,38000,5000,1.000000,True
185,190,resperation11,resperation4,False,RESP,195000,195250,58000,70000,5000,1.000000,True
185,191,resperation11,resperation9,False,RESP,195000,195000,58000,38000,5000,1.000000,True
186,187,resperation1,resperation2,False,RESP,200000,200051,100000,30000,5000,1.000000,True
188,189,resperation2,resperation3,False,RESP,190050,190100,30000,45000,5000,1.000000,True
190,191,resperation4,resperation9,False,RESP,195250,195000,70000,38000,5000,1.000000,True
